match_id,home_recent_games,home_recent_goals,home_recent_conceded,home_recent_wins,home_recent_draws,home_recent_losses,away_recent_games,away_recent_goals,away_recent_conceded,away_recent_wins,away_recent_draws,away_recent_losses
2022-09-25_Greece_Northern Ireland,10,11,7,5,4,1,10,6,14,1,2,7
2022-09-25_Cyprus_Kosovo,4,2,4,0,3,1,5,6,4,2,2,1
2022-09-25_Kosovo_Cyprus,5,6,4,2,2,1,4,2,4,0,3,1
2022-09-25_Northern Ireland_Greece,10,6,14,1,2,7,10,11,7,5,4,1
2022-09-26_Latvia_Andorra,7,15,7,5,1,1,6,5,6,3,1,2
2022-09-26_Liechtenstein_Andorra,6,1,16,0,0,6,6,5,6,3,1,2
2022-09-26_Andorra_Liechtenstein,6,5,6,3,1,2,6,1,16,0,0,6
2022-09-26_Latvia_Moldova,7,15,7,5,1,1,5,8,10,2,0,3
2022-09-26_Azerbaijan_Slovakia,5,2,5,1,1,3,10,7,14,4,1,5
2022-09-26_Belarus_Kazakhstan,4,2,5,0,1,3,5,6,10,4,0,1
2022-09-26_Kazakhstan_Belarus,5,6,10,4,0,1,4,2,5,0,1,3
2022-09-26_Slovakia_Azerbaijan,10,7,14,4,1,5,5,2,5,1,1,3
2022-09-26_Moldova_Latvia,5,8,10,2,0,3,7,15,7,5,1,1
2022-09-26_Turkey_Faroe Islands,10,23,12,5,0,5,5,4,15,1,1,3
2022-09-26_Luxembourg_Lithuania,5,8,2,4,1,0,5,0,12,0,0,5
2022-09-26_Faroe Islands_Turkey,5,4,15,1,1,3,10,23,12,5,0,5
2022-09-26_Lithuania_Luxembourg,5,0,12,0,0,5,5,8,2,4,1,0
2022-09-26_England_Italy,10,6,9,2,3,5,10,8,17,4,1,5
2022-09-26_Germany_Hungary,10,15,12,2,5,3,10,12,9,4,5,1
2022-09-26_Hungary_Germany,10,12,9,4,5,1,10,15,12,2,5,3
2022-09-26_Italy_England,10,8,17,4,1,5,10,6,9,2,3,5
2022-09-26_Netherlands_Belgium,10,20,8,8,2,0,10,14,12,4,2,4
2022-09-26_Wales_Poland,10,10,16,1,2,7,10,10,16,4,1,5
2022-09-26_Belgium_Wales,10,14,12,4,2,4,10,10,16,1,2,7
2022-09-26_Croatia_Denmark,10,15,11,6,2,2,10,16,9,7,0,3
2022-09-26_France_Austria,10,8,12,2,3,5,10,9,14,2,2,6
2022-09-26_Austria_France,10,9,14,2,2,6,10,8,12,2,3,5
2022-09-26_Denmark_France,10,16,9,7,0,3,10,8,12,2,3,5
2022-09-26_Spain_Switzerland,10,11,12,4,1,5,10,11,12,6,0,4
2022-09-26_Portugal_Czech Republic,10,13,12,4,1,5,10,16,15,5,0,5
2022-09-26_Czech Republic_Spain,10,16,15,5,0,5,10,11,12,4,1,5
2022-09-26_Switzerland_Portugal,10,11,12,6,0,4,10,13,12,4,1,5
2022-09-26_Serbia_Sweden,10,17,5,8,0,2,10,6,16,1,2,7
2022-09-26_Slovenia_Norway,10,10,11,3,4,3,10,8,12,3,2,5
2022-09-26_Sweden_Slovenia,10,6,16,1,2,7,10,10,11,3,4,3
2022-09-26_Norway_Serbia,10,8,12,3,2,5,10,17,5,8,0,2
2022-09-27_Finland_Romania,10,11,16,1,4,5,10,11,9,4,4,2
2022-09-27_Bosnia and Herzegovina_Finland,7,14,11,4,1,2,10,11,16,1,4,5
2022-09-27_Montenegro_Romania,3,0,3,0,0,3,10,11,9,4,4,2
2022-09-27_Scotland_Ukraine,10,22,3,7,3,0,10,6,8,4,3,3
2022-09-27_Armenia_Scotland,9,7,30,0,0,9,10,22,3,7,3,0
2022-09-27_Ireland_Armenia,10,9,15,3,1,6,9,7,30,0,0,9
2022-09-27_Ukraine_Scotland,10,6,8,4,3,3,10,22,3,7,3,0
2022-09-27_Argentina_Jamaica,10,38,0,10,0,0,4,0,6,0,0,4
2022-09-27_Brazil_Tunisia,10,19,3,7,1,2,10,9,11,2,4,4
2022-09-27_Japan_Ecuador,10,9,13,2,3,5,10,13,7,4,5,1
2022-09-27_South Korea_Cameroon,10,9,6,4,5,1,10,16,9,5,3,2
2022-11-16_Argentina_United Arab Emirates,10,36,0,10,0,0,10,11,17,3,3,4
2022-11-16_Brazil_Ghana,10,24,4,8,0,2,10,9,15,2,3,5
2022-11-16_Japan_Canada,10,6,13,1,4,5,0,0,0,0,0,0
2022-11-16_Poland_Chile,10,10,14,5,1,4,10,6,18,3,0,7
2022-11-18_Argentina_United Arab Emirates,10,36,0,10,0,0,10,10,21,3,2,5
2022-11-18_Brazil_Serbia,10,27,3,9,0,1,10,21,4,9,0,1
2022-11-18_Japan_Canada,10,6,12,1,4,5,1,2,1,1,0,0
2022-11-18_Poland_Chile,10,9,14,5,1,4,10,6,17,3,0,7
2022-11-20_Qatar_Ecuador,10,20,9,6,1,3,10,11,5,4,5,1
2022-11-21_England_Iran,10,6,9,3,1,6,10,17,5,6,2,2
2022-11-21_Senegal_Netherlands,10,9,1,7,2,1,10,20,7,9,1,0
2022-11-21_USA_Wales,10,13,13,3,3,4,10,9,17,0,2,8
2022-11-22_Argentina_Saudi Arabia,10,36,0,10,0,0,10,13,15,4,0,6
2022-11-22_Denmark_Tunisia,10,17,9,7,0,3,10,10,16,2,3,5
2022-11-22_Mexico_Poland,10,12,14,4,2,4,10,8,13,5,1,4
2022-11-22_France_Australia,10,8,11,3,2,5,10,13,9,5,2,3
2022-11-23_Morocco_Croatia,10,13,8,6,3,1,10,14,11,6,2,2
2022-11-23_Germany_Japan,10,14,12,2,4,4,10,7,10,1,4,5
2022-11-23_Spain_Costa Rica,10,11,16,2,1,7,10,9,14,1,5,4
2022-11-23_Belgium_Canada,10,9,9,4,2,4,2,4,2,2,0,0
2022-11-24_Switzerland_Cameroon,10,14,11,8,0,2,10,14,9,4,3,3
2022-11-24_Uruguay_Korea Republic,10,8,10,3,3,4,10,12,15,2,2,6
2022-11-24_Portugal_Ghana,10,9,17,2,1,7,10,9,17,2,3,5
2022-11-24_Brazil_Serbia,10,26,4,9,0,1,10,21,7,8,0,2
2022-11-25_Wales_Iran,10,8,15,0,3,7,10,18,11,5,2,3
2022-11-25_Qatar_Senegal,10,14,11,5,1,4,10,9,2,7,2,1
2022-11-25_Netherlands_Ecuador,10,18,6,9,1,0,10,12,4,5,4,1
2022-11-25_England_USA,10,8,11,3,1,6,10,13,13,3,3,4
2022-11-26_Tunisia_Australia,10,9,15,2,3,5,10,12,13,4,2,4
2022-11-26_Poland_Saudi Arabia,10,7,7,5,2,3,10,15,15,5,0,5
2022-11-26_France_Denmark,10,12,10,4,2,4,10,15,8,6,1,3
2022-11-26_Argentina_Mexico,10,34,2,9,0,1,10,9,13,3,3,4
2022-11-27_Japan_Costa Rica,10,7,9,2,3,5,10,9,18,1,5,4
2022-11-27_Belgium_Morocco,10,9,8,5,1,4,10,11,6,6,3,1
2022-11-27_Croatia_Canada,10,11,8,6,2,2,3,4,3,2,0,1
2022-11-27_Spain_Germany,10,17,15,3,0,7,10,10,12,1,4,5
2022-11-28_Cameroon_Serbia,10,12,10,3,3,4,10,20,9,7,0,3
2022-11-28_Korea Republic_Ghana,10,10,13,2,2,6,10,9,18,2,2,6
2022-11-28_Brazil_Switzerland,10,27,4,9,0,1,10,14,9,9,0,1
2022-11-28_Portugal_Uruguay,10,11,18,3,0,7,10,7,9,3,3,4
2022-11-29_Ecuador_Senegal,10,12,4,5,4,1,10,10,3,7,2,1
2022-11-29_Netherlands_Qatar,10,16,5,8,2,0,10,13,14,4,1,5
2022-11-29_Wales_England,10,7,16,0,2,8,10,8,11,3,1,6
2022-11-29_Iran_USA,10,20,10,6,2,2,10,11,11,3,3,4
2022-11-30_Australia_Denmark,10,11,12,4,2,4,10,14,9,5,1,4
2022-11-30_Tunisia_France,10,8,15,2,2,6,10,14,10,5,2,3
2022-11-30_Poland_Argentina,10,7,5,6,1,3,10,35,2,9,0,1
2022-11-30_Saudi Arabia_Mexico,10,11,16,4,0,6,10,8,13,3,3,4
2022-12-01_Croatia_Belgium,10,15,6,7,2,1,10,8,10,4,1,5
2022-12-01_Canada_Morocco,4,5,7,2,0,2,10,12,6,6,3,1
2022-12-01_Japan_Spain,10,6,9,2,2,6,10,16,15,2,1,7
2022-12-01_Costa Rica_Germany,10,9,16,2,5,3,10,10,12,1,4,5
2022-12-02_Ghana_Uruguay,10,12,18,3,2,5,10,5,11,2,3,5
2022-12-02_Korea Republic_Portugal,10,11,14,2,2,6,10,9,18,3,0,7
2022-12-02_Serbia_Switzerland,10,22,12,6,1,3,10,14,6,9,0,1
2022-12-02_Cameroon_Brazil,10,13,13,2,4,4,10,24,4,9,0,1
2022-12-03_Netherlands_USA,10,16,3,9,1,0,10,11,11,3,3,4
2022-12-03_Argentina_Australia,10,32,2,9,0,1,10,11,10,5,2,3
2022-12-04_France_Poland,10,12,11,4,2,4,10,7,6,6,1,3
2022-12-04_England_Senegal,10,11,10,4,1,5,10,11,4,7,2,1
2022-12-05_Japan_Croatia,10,8,9,3,2,5,10,14,6,6,3,1
2022-12-05_Brazil_Korea Republic,10,23,5,8,0,2,10,12,14,3,1,6
2022-12-06_Morocco_Spain,10,13,7,6,3,1,10,16,15,2,1,7
2022-12-06_Portugal_Switzerland,10,10,16,3,0,7,10,15,7,9,0,1
2022-12-09_Croatia_Brazil,10,14,6,6,3,1,10,27,5,9,0,1
2022-12-09_Netherlands_Argentina,10,16,2,9,1,0,10,31,3,9,0,1
2022-12-10_Morocco_Portugal,10,12,7,5,4,1,10,16,16,4,0,6
2022-12-10_England_France,10,14,6,5,1,4,10,14,11,5,1,4
2022-12-13_Argentina_Croatia,10,28,5,8,1,1,10,15,6,6,4,0
2022-12-14_France_Morocco,10,16,10,6,1,3,10,12,6,6,3,1
2022-12-17_Croatia_Morocco,10,14,9,5,4,1,10,11,8,5,3,2
2022-12-18_Argentina_France,10,28,5,8,1,1,10,18,8,7,1,2
2023-03-24_Argentina_Panama,10,28,8,7,2,1,7,2,31,0,0,7
2023-03-24_Brazil_Morocco,10,27,6,8,1,1,10,10,10,4,3,3
2023-03-24_England_Italy,10,14,8,4,1,5,10,7,10,5,1,4
2023-03-24_France_Netherlands,10,19,11,6,2,2,10,17,4,8,2,0
2023-03-24_Germany_Peru,10,14,13,2,4,4,10,14,14,3,2,5
2023-03-24_Spain_Norway,10,15,13,2,2,6,10,8,16,2,1,7
2023-03-24_Japan_Uruguay,10,9,9,3,3,4,10,6,11,2,3,5
2023-03-24_South Korea_Colombia,10,10,6,5,4,1,10,8,10,2,5,3
2023-03-25_Argentina_Curacao,10,27,8,7,2,1,0,0,0,0,0,0
2023-03-25_Brazil_Morocco,10,26,7,8,1,1,10,9,10,4,2,4
2023-03-25_England_Italy,10,16,8,5,1,4,10,8,12,5,0,5
2023-03-25_France_Netherlands,10,21,11,6,2,2,10,15,8,7,2,1
2023-03-25_Germany_Peru,10,11,11,2,4,4,10,12,15,2,2,6
2023-03-25_Spain_Norway,10,17,11,3,2,5,10,5,17,1,1,8
2023-03-25_Japan_Uruguay,10,10,9,3,4,3,10,7,12,2,3,5
2023-03-25_South Korea_Colombia,10,12,8,5,4,1,10,10,12,2,5,3
2023-03-28_Argentina_Curacao,10,29,8,7,2,1,1,0,7,0,0,1
2023-03-28_Brazil_Tunisia,10,23,7,8,1,1,10,9,14,3,2,5
2023-03-28_England_Ukraine,10,18,8,6,1,3,10,3,9,3,4,3
2023-03-28_France_Republic of Ireland,10,24,10,7,1,2,5,5,8,0,2,3
2023-03-28_Germany_Belgium,10,13,10,3,4,3,10,8,9,4,2,4
2023-03-28_Spain_Scotland,10,19,9,4,2,4,10,21,3,6,4,0
2023-03-28_Japan_Colombia,10,9,10,2,5,3,10,11,13,2,5,3
2023-03-28_South Korea_Uruguay,10,13,10,4,5,1,10,7,12,2,3,5
2023-06-14_Netherlands_Croatia,10,14,12,6,2,2,10,14,9,5,4,1
2023-06-15_Argentina_Australia,10,31,8,7,2,1,10,11,11,5,1,4
2023-06-15_Brazil_Guinea,10,23,7,8,1,1,8,6,10,1,3,4
2023-06-15_England_Italy,10,20,7,7,1,2,10,9,11,5,0,5
2023-06-15_France_Gibraltar,10,25,8,8,1,1,0,0,0,0,0,0
2023-06-15_Germany_Poland,10,14,12,3,3,4,10,8,7,6,1,3
2023-06-15_Spain_Italy,10,20,9,4,2,4,10,9,11,5,0,5
2023-06-15_Japan_El Salvador,10,10,12,2,4,4,0,0,0,0,0,0
2023-06-15_South Korea_Peru,10,14,12,4,4,2,10,12,15,2,2,6
2023-06-18_Netherlands_Italy,10,15,16,5,2,3,10,8,10,4,0,6
2023-06-18_Croatia_Spain,10,16,11,5,4,1,10,21,8,5,2,3
2023-06-19_Argentina_Indonesia,10,32,6,8,2,0,0,0,0,0,0,0
2023-06-19_Brazil_Senegal,10,24,8,8,1,1,10,10,7,6,2,2
2023-06-19_England_North Macedonia,10,21,8,7,1,2,9,9,14,4,0,5
2023-06-19_France_Greece,10,24,7,8,1,1,10,15,4,7,3,0
2023-06-19_Germany_Colombia,10,15,11,4,3,3,10,10,12,2,5,3
2023-06-19_Spain_Northern Ireland,10,20,6,5,3,2,10,4,17,0,2,8
2023-06-19_Japan_Peru,10,16,12,3,3,4,10,10,12,3,1,6
2023-06-19_South Korea_El Salvador,10,13,13,3,4,3,1,0,6,0,0,1
2023-06-20_Argentina_Indonesia,10,32,6,8,2,0,1,0,2,0,0,1
2023-06-20_Brazil_Senegal,10,23,11,7,1,2,10,13,9,6,2,2
2023-09-07_Argentina_Ecuador,10,32,6,8,2,0,10,13,3,5,4,1
2023-09-07_Brazil_Bolivia,10,23,15,6,1,3,10,5,24,1,0,9
2023-09-07_England_Scotland,10,28,7,8,1,1,10,21,5,6,3,1
2023-09-07_France_Republic of Ireland,10,23,6,8,1,1,6,5,9,0,2,4
2023-09-07_Germany_France,10,14,12,4,2,4,10,23,6,8,1,1
2023-09-07_Spain_Cyprus,10,20,4,6,3,1,6,3,11,0,3,3
2023-09-07_Japan_Germany,10,19,11,4,3,3,10,14,12,4,2,4
2023-09-07_South Korea_Wales,10,12,13,2,5,3,10,5,16,0,2,8
2023-09-12_Argentina_Bolivia,10,31,5,8,2,0,10,4,25,1,0,9
2023-09-12_Brazil_Peru,10,27,16,6,1,3,10,11,15,3,1,6
2023-09-12_England_Australia,10,25,6,8,1,1,10,11,11,5,1,4
2023-09-12_France_Germany,10,23,6,8,1,1,10,16,15,5,1,4
2023-09-12_Spain_Cyprus,10,19,4,6,3,1,7,3,17,0,3,4
2023-09-12_Japan_Turkey,10,22,10,5,3,2,10,27,9,6,0,4
2023-09-12_South Korea_Saudi Arabia,10,12,12,2,6,2,10,11,15,4,0,6
2023-10-12_Argentina_Paraguay,10,32,3,9,1,0,10,7,12,1,5,4
2023-10-12_Brazil_Venezuela,10,28,15,7,1,2,10,8,21,1,1,8
2023-10-12_England_Australia,10,26,6,9,0,1,10,11,11,5,1,4
2023-10-12_France_Scotland,10,23,6,8,1,1,10,19,8,5,3,2
2023-10-12_Germany_USA,10,16,15,5,1,4,10,11,12,3,3,4
2023-10-12_Spain_Scotland,10,24,3,7,2,1,10,19,8,5,3,2
2023-10-12_Japan_Canada,10,24,11,5,3,2,5,6,9,2,0,3
2023-10-12_South Korea_Tunisia,10,11,10,3,5,2,10,10,18,3,2,5
2023-10-17_Argentina_Bolivia,10,30,3,9,1,0,10,3,25,1,0,9
2023-10-17_Brazil_Peru,10,25,15,6,2,2,10,9,13,3,1,6
2023-10-17_England_Italy,10,24,6,9,0,1,10,11,11,5,0,5
2023-10-17_France_Scotland,10,25,7,8,1,1,10,16,13,4,2,4
2023-10-17_Germany_Mexico,10,18,15,6,0,4,10,10,14,4,2,4
2023-10-17_Spain_Norway,10,25,1,8,2,0,10,4,18,1,1,8
2023-10-17_Japan_Tunisia,10,28,11,6,3,1,10,10,17,3,3,4
2023-10-17_South Korea_Vietnam,10,9,8,3,5,2,5,5,7,1,1,3
2023-11-16_Argentina_Uruguay,10,30,0,10,0,0,10,6,13,2,3,5
2023-11-16_Brazil_Colombia,10,25,14,7,1,2,10,9,11,2,5,3
2023-11-16_England_Malta,10,24,7,9,0,1,0,0,0,0,0,0
2023-11-16_France_Gibraltar,10,26,5,9,0,1,1,0,3,0,0,1
2023-11-16_Germany_Turkey,10,16,15,5,1,4,10,28,10,6,0,4
2023-11-16_Spain_Cyprus,10,26,1,9,1,0,8,3,23,0,3,5
2023-11-16_Japan_Myanmar,10,28,10,6,3,1,0,0,0,0,0,0
2023-11-16_South Korea_Singapore,10,14,8,3,5,2,0,0,0,0,0,0
2023-11-21_Argentina_Brazil,10,28,2,9,0,1,10,24,15,6,1,3
2023-11-21_England_North Macedonia,10,25,5,10,0,0,10,9,21,4,0,6
2023-11-21_France_Gibraltar,10,36,5,9,0,1,2,0,17,0,0,2
2023-11-21_Germany_Austria,10,16,18,4,1,5,10,6,15,1,3,6
2023-11-21_Spain_Georgia,10,26,2,9,1,0,2,0,5,0,0,2
2023-11-21_Japan_Syria,10,32,9,7,2,1,3,4,5,0,2,1
2023-11-21_South Korea_China,10,18,8,3,5,2,10,12,11,6,1,3
2024-01-12_Qatar_Lebanon,10,12,16,3,1,6,3,4,5,1,0,2
2024-01-13_China_Tajikistan,10,11,14,5,1,4,0,0,0,0,0,0
2024-01-13_Uzbekistan_Syria,9,12,6,4,3,2,4,4,10,0,2,2
2024-01-13_Australia_India,10,8,12,4,1,5,3,4,4,1,0,2
2024-01-13_Ivory Coast_Guinea-Bissau,10,14,7,6,2,2,10,3,12,1,3,6
2024-01-13_Nigeria_Equatorial Guinea,10,15,8,8,0,2,4,2,2,2,0,2
2024-01-14_Japan_Vietnam,10,36,8,8,1,1,6,5,13,1,1,4
2024-01-14_UAE_Hong Kong,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-14_Iran_Palestine,10,19,10,6,1,3,6,1,12,0,3,3
2024-01-14_Egypt_Mozambique,10,9,8,5,0,5,0,0,0,0,0,0
2024-01-14_Ghana_Cape Verde,10,10,20,2,2,6,4,3,2,2,1,1
2024-01-15_Iraq_Indonesia,10,12,13,3,3,4,2,0,4,0,0,2
2024-01-15_Thailand_Kyrgyzstan,4,4,7,1,1,2,4,4,7,0,1,3
2024-01-15_Saudi Arabia_Oman,10,11,11,4,0,6,7,5,11,2,0,5
2024-01-15_Senegal_Gambia,10,16,11,6,2,2,4,3,2,2,1,1
2024-01-15_Cameroon_Guinea,10,14,13,3,3,4,9,7,14,1,3,5
2024-01-16_Korea Republic_Bahrain,10,11,14,3,1,6,7,6,9,2,1,4
2024-01-16_Indonesia_Vietnam,3,1,7,0,0,3,7,7,17,1,1,5
2024-01-16_Iraq_Japan,10,13,13,3,3,4,10,39,9,9,0,1
2024-01-16_Algeria_Angola,10,10,7,4,3,3,6,2,4,0,4,2
2024-01-16_Burkina Faso_Mauritania,10,11,9,4,4,2,7,1,12,0,2,5
2024-01-16_Tunisia_Namibia,10,6,19,2,3,5,3,1,6,0,0,3
2024-01-16_Mali_South Africa,10,12,7,4,4,2,10,6,19,3,1,6
2024-01-17_Lebanon_China,4,4,8,1,0,3,10,9,13,4,2,4
2024-01-17_Tajikistan_Qatar,1,0,0,0,1,0,10,14,16,3,1,6
2024-01-17_Syria_Australia,5,4,10,0,3,2,10,7,10,4,1,5
2024-01-17_India_Uzbekistan,4,4,6,1,0,3,10,12,6,4,4,2
2024-01-17_Morocco_Tanzania,10,8,12,3,2,5,3,2,7,0,0,3
2024-01-17_DR Congo_Zambia,8,13,11,3,2,3,0,0,0,0,0,0
2024-01-18_Palestine_UAE,7,2,16,0,3,4,1,3,1,1,0,0
2024-01-18_Hong Kong_Iran,1,1,3,0,0,1,10,18,11,6,1,3
2024-01-18_Vietnam_Indonesia,8,7,18,1,1,6,4,2,7,1,0,3
2024-01-18_Japan_Iraq,10,39,9,9,0,1,10,15,12,4,3,3
2024-01-18_Equatorial Guinea_Guinea-Bissau,5,3,3,2,1,2,10,2,13,1,2,7
2024-01-18_Ivory Coast_Nigeria,10,16,6,7,2,1,10,15,9,7,1,2
2024-01-18_Egypt_Ghana,10,10,7,5,1,4,10,10,21,2,1,7
2024-01-18_Cape Verde_Mozambique,5,5,3,3,1,1,1,2,2,0,1,0
2024-01-19_Oman_Thailand,8,6,13,2,0,6,5,6,7,2,1,2
2024-01-19_Kyrgyzstan_Saudi Arabia,5,4,9,0,1,4,10,13,11,5,0,5
2024-01-19_Bahrain_Malaysia,8,7,12,2,1,5,0,0,0,0,0,0
2024-01-19_Guinea_Gambia,10,8,15,1,4,5,5,3,5,2,1,2
2024-01-19_Cameroon_Senegal,10,13,11,3,4,3,10,18,11,6,2,2
2024-01-20_Jordan_Korea Republic,7,9,5,2,4,1,10,14,14,4,1,5
2024-01-20_Qatar_China,10,11,16,3,1,6,10,7,12,3,3,4
2024-01-20_Tajikistan_Lebanon,2,0,1,0,1,1,5,4,8,1,1,3
2024-01-20_Angola_Mauritania,7,3,5,0,5,2,8,1,13,0,2,6
2024-01-20_Algeria_Burkina Faso,10,10,8,3,4,3,10,11,8,5,3,2
2024-01-21_Australia_Uzbekistan,10,8,10,5,0,5,10,14,6,4,4,2
2024-01-21_Syria_India,6,4,11,0,3,3,5,4,9,1,0,4
2024-01-21_Namibia_Mali,4,2,6,1,0,3,10,14,6,5,4,1
2024-01-21_South Africa_Tunisia,10,5,20,3,0,7,10,5,19,2,2,6
2024-01-22_Hong Kong_Palestine,2,1,4,0,0,2,8,3,17,0,4,4
2024-01-22_Iran_UAE,10,17,11,6,1,3,2,4,2,1,1,0
2024-01-22_Zambia_Morocco,1,1,1,0,1,0,10,11,9,4,2,4
2024-01-22_Tanzania_DR Congo,4,2,10,0,0,4,9,14,12,3,3,3
2024-01-23_Guinea-Bissau_Nigeria,10,3,15,1,2,7,10,16,7,8,1,1
2024-01-23_Equatorial Guinea_Ivory Coast,6,7,5,3,1,2,10,15,7,6,2,2
2024-01-23_Mozambique_Ghana,2,2,5,0,1,1,10,12,22,2,2,6
2024-01-23_Cape Verde_Egypt,6,8,3,4,1,1,10,11,7,5,2,3
2024-01-24_Japan_Indonesia,10,34,11,8,0,2,5,3,7,2,0,3
2024-01-24_Iraq_Vietnam,10,16,12,5,2,3,9,7,19,1,1,7
2024-01-24_Gambia_Cameroon,6,3,6,2,1,3,10,14,13,2,5,3
2024-01-24_Guinea_Senegal,10,7,13,2,3,5,10,21,14,6,2,2
2024-01-24_Tunisia_South Africa,10,4,19,1,3,6,10,5,17,3,1,6
2024-01-24_Namibia_Mali,5,2,6,1,1,3,10,13,5,5,4,1
2024-01-24_Morocco_Tanzania,10,12,9,5,1,4,5,2,10,0,1,4
2024-01-24_DR Congo_Zambia,10,14,12,3,4,3,2,1,2,0,1,1
2024-01-25_Korea Republic_Malaysia,10,14,16,3,2,5,1,0,1,0,0,1
